,id,created_at,retweet_count,favorite_count,text,user,user_name,user_info
996,1.16E+18,Wed Jul 31 04:37:23 +0000 2019,2,0,"RT @ogkeyser: GRETA Call the target bank in each country 
#CallBankAmerica
Call in solidarity Obstruct business
Give them a run on the bank…","{'id': 91865200, 'id_str': '91865200', 'name': 'Carol Bland', 'screen_name': 'CarolLaRue', 'location': 'Colorado', 'description': '#the Resistance🇱🇷', 'url': 'https://t.co/hWeMYJc6S2', 'entities': {'url': {'urls': [{'url': 'https://t.co/hWeMYJc6S2', 'expanded_url': 'http://www.hotelordway.com', 'display_url': 'hotelordway.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6526, 'friends_count': 5765, 'listed_count': 56, 'created_at': 'Sun Nov 22 20:47:43 +0000 2009', 'favourites_count': 209772, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 237386, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1141842431983230976/-glWVJK__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1141842431983230976/-glWVJK__normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/91865200/1484029160', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",CarolLaRue,#the Resistance🇱🇷
997,1.16E+18,Wed Jul 31 04:37:13 +0000 2019,55,0,"RT @DrDooleyMD: Our taxes should be used to help people.   

Like:

#MedicareForAll 
#ClimateChange
#GreenNewDeal 
#CancelStudentDebt 
#Col…","{'id': 35877890, 'id_str': '35877890', 'name': 'Patrick Bruck (One of The Squad!)', 'screen_name': 'scott_satzer', 'location': 'Maryland, USA', 'description': 'Lefty in the Alleghenies.\n\nGay (he/him), Disabled, & passionate about an inclusive Left & progress for ALL!\n\n#MedicareForAll #AbolishICE #Bernie2020 #NoJoe', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3908, 'friends_count': 3157, 'listed_count': 113, 'created_at': 'Mon Apr 27 22:05:08 +0000 2009', 'favourites_count': 175338, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 131149, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1096824216345866241/-DqWyLH0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1096824216345866241/-DqWyLH0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/35877890/1550338246', 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': '65B0DA', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",scott_satzer,"Lefty in the Alleghenies.

Gay (he/him), Disabled, & passionate about an inclusive Left & progress for ALL!

#MedicareForAll #AbolishICE #Bernie2020 #NoJoe"
998,1.16E+18,Wed Jul 31 04:37:09 +0000 2019,291,0,"RT @IPBES: 🌳#Ethiopia 🇪🇹 just broke an unbe-leaf-able record.🌳

In 12 hours, the country planted 350 million trees to counter the effects o…","{'id': 1149738047124193280, 'id_str': '1149738047124193280', 'name': 'Mother Earth Bot', 'screen_name': 'motherearthbot', 'location': '', 'description': '🌍 A simple bot that wants to save the Earth through showing the beauty of the planet and spreading awareness of important environmental issues (3hr incr 🙂)', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2, 'friends_count': 5, 'listed_count': 0, 'created_at': 'Fri Jul 12 17:51:26 +0000 2019', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 102, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1154095489425584128/6q8g43gg_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1154095489425584128/6q8g43gg_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1149738047124193280/1563992782', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",motherearthbot,🌍 A simple bot that wants to save the Earth through showing the beauty of the planet and spreading awareness of important environmental issues (3hr incr 🙂)
999,1.16E+18,Wed Jul 31 04:36:56 +0000 2019,59,0,"RT @Greenpeace: As Earth continues to warm, disease-carrying mosquitoes could migrate to new regions around the world. They will become ano…","{'id': 114885307, 'id_str': '114885307', 'name': 'Cheryl Anne Phillips', 'screen_name': 'cannephillips', 'location': 'Cadillac, Detroit, Michigan', 'description': 'Mom\nArtist\nChristian / Catholic / Democrat\nTable Games Dealer. My family has had many paranormal experiences...', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 285, 'friends_count': 934, 'listed_count': 5, 'created_at': 'Tue Feb 16 22:51:48 +0000 2010', 'favourites_count': 6133, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 5860, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1149758172091047938/zSuWLsUq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1149758172091047938/zSuWLsUq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/114885307/1564403986', 'profile_link_color': 'FA743E', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",cannephillips,"Mom
Artist
Christian / Catholic / Democrat
Table Games Dealer. My family has had many paranormal experiences..."
1000,1.16E+18,Wed Jul 31 04:36:53 +0000 2019,0,0,@PaulEDawson I have a magic CO2 scrubber in my shed. It can free the atmosphere of CO2 and save the planet. I just… https://t.co/mI2Pht6AG4,"{'id': 1147297114944184320, 'id_str': '1147297114944184320', 'name': 'Blue Eyed Son', 'screen_name': 'eyed_son', 'location': '', 'description': 'History. Politics. Sanity.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 11, 'friends_count': 51, 'listed_count': 0, 'created_at': 'Sat Jul 06 00:12:02 +0000 2019', 'favourites_count': 1231, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 774, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1148470250079313920/ZNVno2vU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1148470250079313920/ZNVno2vU_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1147297114944184320/1562651620', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",eyed_son,History. Politics. Sanity.
1001,1.16E+18,Wed Jul 31 04:36:53 +0000 2019,13,0,"RT @PaulHBeckwith: Total #Arctic Sea-Ice Loss Will Cause Warming Equal to 25 Years of Present Emissions
-Zero Sea-Ice —&gt; has warming effect…","{'id': 610152263, 'id_str': '610152263', 'name': 'Thomas William Vaage', 'screen_name': 'ThomasVaage', 'location': 'Sandnes, Norge', 'description': 'Know less and less about more and more... 😳', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 107, 'friends_count': 813, 'listed_count': 0, 'created_at': 'Sat Jun 16 17:37:20 +0000 2012', 'favourites_count': 5705, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1119, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1147508691488428032/HpXXV1h0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1147508691488428032/HpXXV1h0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/610152263/1559950752', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",ThomasVaage,Know less and less about more and more... 😳
1002,1.16E+18,Wed Jul 31 04:36:52 +0000 2019,29,0,"RT @WorldObesity: The wait is over! Vested interests, misplaced economic incentives are major drivers of the joint pandemics of #obesity, #…","{'id': 1851356581, 'id_str': '1851356581', 'name': 'ALMACEN NATURAL L.R', 'screen_name': 'naturallarioja', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 96, 'friends_count': 2072, 'listed_count': 0, 'created_at': 'Tue Sep 10 12:15:21 +0000 2013', 'favourites_count': 704, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 443, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/979491270434443264/tXhvv6Sk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/979491270434443264/tXhvv6Sk_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",naturallarioja,
1003,1.16E+18,Wed Jul 31 04:36:47 +0000 2019,7,0,"RT @WomenintheWorld: 16-year-old Greta Thunberg famously refuses to fly because of its carbon impact, but she has found an emission-free wa…","{'id': 1150209389099474944, 'id_str': '1150209389099474944', 'name': 'Brad Thomas', 'screen_name': 'BradTho01068148', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 9, 'friends_count': 344, 'listed_count': 0, 'created_at': 'Sun Jul 14 01:04:23 +0000 2019', 'favourites_count': 186, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 176, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1151095396690780160/chuoJcdt_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1151095396690780160/chuoJcdt_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1150209389099474944/1563277651', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",BradTho01068148,
1004,1.16E+18,Wed Jul 31 04:36:41 +0000 2019,33,0,RT @Piers_Corbyn: #Greenparty are tools of #Globalists #Soros mega #Corporate filth and must be utterly destroyed along with their #Climate…,"{'id': 454725446, 'id_str': '454725446', 'name': 'paolo packham', 'screen_name': 'PPackham', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 56, 'friends_count': 138, 'listed_count': 0, 'created_at': 'Wed Jan 04 09:31:50 +0000 2012', 'favourites_count': 5186, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3265, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",PPackham,
1005,1.16E+18,Wed Jul 31 04:36:40 +0000 2019,3,0,"RT @GriffKohout: @AOC grow #cannabis to reverse #globalwarming !!

#legalizeAmerica !!!

FREE THE CANNABIS PRISONERS !!

#stonersforwarren…","{'id': 45851374, 'id_str': '45851374', 'name': 'DJ-Wazzup', 'screen_name': 'flyingelfbooks', 'location': 'Los Angeles, CA', 'description': 'Creator of Lubchek comics;Selling rare books, vinyl, comics and action figures on Flyingelfbooks.🎷💽💰🇺🇸  #LAgraze LAQ based eating experience group  ""', 'url': 'https://t.co/edDKGBMQ9F', 'entities': {'url': {'urls': [{'url': 'https://t.co/edDKGBMQ9F', 'expanded_url': 'http://www.flyingelfbooks.com', 'display_url': 'flyingelfbooks.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 82, 'friends_count': 155, 'listed_count': 1, 'created_at': 'Tue Jun 09 14:45:08 +0000 2009', 'favourites_count': 2369, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5856, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1082612218410164224/4wcE06EW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1082612218410164224/4wcE06EW_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/45851374/1546949790', 'profile_link_color': '981CEB', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",flyingelfbooks,"Creator of Lubchek comics;Selling rare books, vinyl, comics and action figures on Flyingelfbooks.🎷💽💰🇺🇸  #LAgraze LAQ based eating experience group  """
1006,1.16E+18,Wed Jul 31 04:36:37 +0000 2019,0,0,The pack of deniers running Australia don't even intend to keep their own grossly inadequate promise for 2030.… https://t.co/Hz7MxJEuve,"{'id': 4891053359, 'id_str': '4891053359', 'name': 'Ablokeimet', 'screen_name': 'AblokeimetAus', 'location': '', 'description': 'Anarchist, Communist, Proudly Un-Australian.  No Jobs on a Dead Planet.  Touch One, Touch All - T1TA.\nRTs not necessarily endorsements unless specified.', 'url': 'https://t.co/8wfX2MaQYc', 'entities': {'url': {'urls': [{'url': 'https://t.co/8wfX2MaQYc', 'expanded_url': 'https://melbacg.wordpress.com/', 'display_url': 'melbacg.wordpress.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 660, 'friends_count': 100, 'listed_count': 46, 'created_at': 'Tue Feb 09 06:46:09 +0000 2016', 'favourites_count': 77952, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 50973, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/696978213549973504/vdf8eVWD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/696978213549973504/vdf8eVWD_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",AblokeimetAus,"Anarchist, Communist, Proudly Un-Australian.  No Jobs on a Dead Planet.  Touch One, Touch All - T1TA.
RTs not necessarily endorsements unless specified."
1007,1.16E+18,Wed Jul 31 04:36:36 +0000 2019,1,0,RT @FringeFlorida: Another leading climate scientist leaves after being  silenced by White House. #scienceoversycophants #resist #trump #cl…,"{'id': 310990008, 'id_str': '310990008', 'name': 'susan rae', 'screen_name': 'momentspin', 'location': 'WI & FL', 'description': 'Thinker📌 Writer. Reader. Speaker. Liberal. Always learning from history & art. Educ in English, politics, mgt, industry.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 665, 'friends_count': 1387, 'listed_count': 17, 'created_at': 'Sat Jun 04 18:13:25 +0000 2011', 'favourites_count': 47814, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 26402, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1155664371005231105/tk7Ev1nj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1155664371005231105/tk7Ev1nj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/310990008/1564367307', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",momentspin,"Thinker📌 Writer. Reader. Speaker. Liberal. Always learning from history & art. Educ in English, politics, mgt, industry."
1008,1.16E+18,Wed Jul 31 04:36:31 +0000 2019,186,0,"RT @PaulEDawson: A mere 100 companies are responsible for 71 percent of global climate emissions.

These people are locking you and everyth…","{'id': 84045279, 'id_str': '84045279', 'name': 'zylvia auerbach', 'screen_name': 'hexaflexagon', 'location': '', 'description': 'plowing the fields of social business, contemporary art, graphic design and publishing. Never reads direct messages.', 'url': 'http://t.co/8ERISinj3n', 'entities': {'url': {'urls': [{'url': 'http://t.co/8ERISinj3n', 'expanded_url': 'http://www.kann-verlag.de', 'display_url': 'kann-verlag.de', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1603, 'friends_count': 5002, 'listed_count': 413, 'created_at': 'Wed Oct 21 10:01:59 +0000 2009', 'favourites_count': 108318, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 160344, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5D903', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/626394140964745216/MxunONbj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/626394140964745216/MxunONbj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/84045279/1417799450', 'profile_link_color': 'FF3300', 'profile_sidebar_border_color': '86A4A6', 'profile_sidebar_fill_color': '59BBCF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",hexaflexagon,"plowing the fields of social business, contemporary art, graphic design and publishing. Never reads direct messages."
1009,1.16E+18,Wed Jul 31 04:36:29 +0000 2019,24,0,"RT @UNDP: Less trees, more #airpollution, more respiratory diseases &amp; infections. #ClimateChange affects our health. Our health expert @Man…","{'id': 514551298, 'id_str': '514551298', 'name': 'Magda Raudales', 'screen_name': 'MagdaRaudales', 'location': '', 'description': 'La oveja feminista de la familia\nObrera de la cooperación internacional y  el desarrollo \nMensajera de la solidaridad y la empatía\nApasionada de la diversidad', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 101, 'friends_count': 107, 'listed_count': 11, 'created_at': 'Sun Mar 04 17:14:41 +0000 2012', 'favourites_count': 3243, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2451, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FF6699', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1133160782718541824/euDRU_8X_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1133160782718541824/euDRU_8X_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/514551298/1550633047', 'profile_link_color': 'B40B43', 'profile_sidebar_border_color': 'CC3366', 'profile_sidebar_fill_color': 'E5507E', 'profile_text_color': '362720', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",MagdaRaudales,"La oveja feminista de la familia
Obrera de la cooperación internacional y  el desarrollo 
Mensajera de la solidaridad y la empatía
Apasionada de la diversidad"
1010,1.16E+18,Wed Jul 31 04:36:16 +0000 2019,3,0,RT @wildearthguard: #alaska #climatechange #climatecrisis #tuesdaymotivation #renewableenergy https://t.co/RNXH5Wbp0E,"{'id': 2367806942, 'id_str': '2367806942', 'name': 'HoneymoonGondol', 'screen_name': 'HoneymoonGondol', 'location': 'honeymoongondola@gmail.com', 'description': 'I do 800 RT a day on animal human rights climate change advocate Charity volunteer homeless shelter foster care foundation community WORLD PEACE', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 49629, 'friends_count': 2509, 'listed_count': 894, 'created_at': 'Sat Mar 01 23:47:58 +0000 2014', 'favourites_count': 17786, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 833950, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/743798983588483072/UBYVO4EV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/743798983588483072/UBYVO4EV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2367806942/1496185074', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}",HoneymoonGondol,I do 800 RT a day on animal human rights climate change advocate Charity volunteer homeless shelter foster care foundation community WORLD PEACE
1011,1.16E+18,Wed Jul 31 04:36:15 +0000 2019,9,0,RT @Thongch34759935: Children are being born less intelligent due to #climatechange &amp; they are turning into climate scientists at an early…,"{'id': 738676753569193988, 'id_str': '738676753569193988', 'name': 'Australia HomeSchool', 'screen_name': 'ozhomeschool', 'location': 'Brisbane, Queensland', 'description': 'Australia needs reliable base load power for all e.g. power from low emission coal or nuclear power plants. Also investment to drought -proof Australia.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 337, 'friends_count': 591, 'listed_count': 3, 'created_at': 'Fri Jun 03 10:20:36 +0000 2016', 'favourites_count': 8195, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 7745, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/738680225949585410/sHqiYrKW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/738680225949585410/sHqiYrKW_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/738676753569193988/1558916327', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",ozhomeschool,Australia needs reliable base load power for all e.g. power from low emission coal or nuclear power plants. Also investment to drought -proof Australia.
